일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호
,"07나0112","20181114131053343","C:\Img\2018\11\14\131053343S_0112.jpg","01","64",,"3",,"1","070112"
,"36마3366","20181114131632921","C:\Img\2018\11\14\131632921S_3366.jpg","01","61",,"7",,"1","363366"
,"02가6180","20181114134753078","C:\Img\2018\11\14\134753078S_6180.jpg","01","215",,"4",,"1","026180"
,"07라3663","20181114140630750","C:\Img\2018\11\14\140630750S_3663.jpg","01","115",,"4",,"1","073663"
,"65호6960","20181114140726640","C:\Img\2018\11\14\140726640S_6960.jpg","01","75",,"5",,"1","656960"
,"61고5104","20181114140827796","C:\Img\2018\11\14\140827796S_5104.jpg","01","97",,"3",,"1","615104"
,"13하4332","20181114142828078","C:\Img\2018\11\14\142828078S_4332.jpg","01","69",,"6",,"1","134332"
,"14허8398","20181114144844953","C:\Img\2018\11\14\144844953S_8398.jpg","01","88",,"4",,"1","148398"
,"27호2039","20181114151159687","C:\Img\2018\11\14\151159687S_2039.jpg","01","60",,"5",,"1","272039"
,"09서5807","20181114151238046","C:\Img\2018\11\14\151238046S_5807.jpg","01","79",,"4",,"1","095807"
,"16나5241","20181114152445187","C:\Img\2018\11\14\152445187S_5241.jpg","01","60",,"4",,"1","165241"
,"32조0478","20181114152905093","C:\Img\2018\11\14\152905093S_0478.jpg","01","86",,"5",,"1","320478"
,"67수6782","20181114153203765","C:\Img\2018\11\14\153203765S_6782.jpg","01","63",,"7",,"1","676782"
,"14허5747","20181114160345812","C:\Img\2018\11\14\160345812S_5747.jpg","01","64",,"4",,"1","145747"
,"51가1768","20181114171650343","C:\Img\2018\11\14\171650343S_1768.jpg","01","60",,"4",,"1","511768"
,"19도2992","20181114172044484","C:\Img\2018\11\14\172044484S_2992.jpg","01","78",,"3",,"1","192992"
,"06나1642","20181114172327000","C:\Img\2018\11\14\172327000S_1642.jpg","01","70",,"3",,"1","061642"
,"37더2877","20181114172507609","C:\Img\2018\11\14\172507609S_2877.jpg","01","65",,"3",,"1","372877"
,"01우1448","20181114173458687","C:\Img\2018\11\14\173458687S_1448.jpg","01","68",,"5",,"1","011448"
,"15무0234","20181114181320812","C:\Img\2018\11\14\181320812S_0234.jpg","01","56",,"3",,"1","150234"
,"61고5104","20181114181451531","C:\Img\2018\11\14\181451531S_5104.jpg","01","95",,"3",,"1","615104"
,"36마3366","20181114181720484","C:\Img\2018\11\14\181720484S_3366.jpg","01","60",,"6",,"1","363366"
,"13소9704","20181114182436156","C:\Img\2018\11\14\182436156S_9704.jpg","01","69",,"4",,"1","139704"
,"37소6600","20181114184218500","C:\Img\2018\11\14\184218500S_6600.jpg","01","47",,"4",,"1","376600"
,"11노3534","20181114190534937","C:\Img\2018\11\14\190534937S_3534.jpg","01","80",,"7",,"1","113534"
,"35누7523","20181114190629640","C:\Img\2018\11\14\190629640S_7523.jpg","01","84",,"7",,"1","357523"
,"24나2117","20181114190754343","C:\Img\2018\11\14\190754343S_2117.jpg","01","88",,"4",,"1","242117"
,"39보8578","20181114191017421","C:\Img\2018\11\14\191017421S_8578.jpg","01","69",,"5",,"1","398578"
,"07도0507","20181114191027281","C:\Img\2018\11\14\191027281S_0507.jpg","01","62",,"5",,"1","070507"
,"14가7137","20181114191108640","C:\Img\2018\11\14\191108640S_7137.jpg","01","54",,"7",,"1","147137"
,"12구4312","20181114191135937","C:\Img\2018\11\14\191135937S_4312.jpg","01","81",,"6",,"1","124312"
,"62부6814","20181114192003468","C:\Img\2018\11\14\192003468S_6814.jpg","01","65",,"5",,"1","626814"
,"XXXX7316","20181114192015750","C:\Img\2018\11\14\192015750S_7316.jpg","01","139",,"5","1","1","7316"
,"03서1310","20181114193027968","C:\Img\2018\11\14\193027968S_1310.jpg","01","68",,"5",,"1","031310"
,"66조3422","20181114200427921","C:\Img\2018\11\14\200427921S_3422.jpg","01","83",,"12",,"1","663422"
,"07라3663","20181114215038265","C:\Img\2018\11\14\215038265S_3663.jpg","01","59",,"6",,"1","073663"
,"13버5875","20181114225817500","C:\Img\2018\11\14\225817500S_5875.jpg","01","75",,"7",,"1","135875"
,"XXXX6631","20181115083152812","C:\Img\2018\11\15\083152812S_6631.jpg","01","238",,"4","1","1","6631"
,"11노3534","20181115084627843","C:\Img\2018\11\15\084627843S_3534.jpg","01","66",,"4",,"1","113534"
,"63라0270","20181115093917890","C:\Img\2018\11\15\093917890S_0270.jpg","01","84",,"30",,"1","630270"
,"20하7087","20181115094253468","C:\Img\2018\11\15\094253468S_7087.jpg","01","62",,"4",,"1","207087"
,"66조3422","20181115094450062","C:\Img\2018\11\15\094450062S_3422.jpg","01","69",,"7",,"1","663422"
,"37노3946","20181115101416093","C:\Img\2018\11\15\101416093S_3946.jpg","01","60",,"4",,"1","373946"
,"01고0279","20181115102903781","C:\Img\2018\11\15\102903781S_0279.jpg","01","61",,"3",,"1","010279"
,"42무1452","20181115105756234","C:\Img\2018\11\15\105756234S_1452.jpg","01","49",,"4",,"1","421452"
,"35우2622","20181115112947187","C:\Img\2018\11\15\112947187S_2622.jpg","01","70",,"3",,"1","352622"
,"40호1138","20181115113058375","C:\Img\2018\11\15\113058375S_1138.jpg","01","79",,"4",,"1","401138"
,"66하8055","20181115113102812","C:\Img\2018\11\15\113102812S_8055.jpg","01","54",,"3",,"1","668055"
,"37나9561","20181115113313484","C:\Img\2018\11\15\113313484S_9561.jpg","01","57",,"4",,"1","379561"
,"07라3663","20181115114328125","C:\Img\2018\11\15\114328125S_3663.jpg","01","71",,"4",,"1","073663"
,"36마3366","20181115114619390","C:\Img\2018\11\15\114619390S_3366.jpg","01","57",,"4",,"1","363366"
,"64노4405","20181115120231781","C:\Img\2018\11\15\120231781S_4405.jpg","01","69",,"3",,"1","644405"
,"19도2992","20181115121156500","C:\Img\2018\11\15\121156500S_2992.jpg","01","69",,"3",,"1","192992"
,"39보8578","20181115122022093","C:\Img\2018\11\15\122022093S_8578.jpg","01","51",,"3",,"1","398578"
,"06구8712","20181115122113296","C:\Img\2018\11\15\122113296S_8712.jpg","01","44",,"5",,"1","068712"
,"XXXX8234","20181115122735171","C:\Img\2018\11\15\122735171S_8234.jpg","01","134",,"3","1","1","8234"
,"경기51러9101","20181115123515312","C:\Img\2018\11\15\123515312S_9101.jpg","01","88",,"4",,"1","519101"
,"29호3965","20181115124611578","C:\Img\2018\11\15\124611578S_3965.jpg","01","52",,"3",,"1","293965"
,"20하8307","20181115125431031","C:\Img\2018\11\15\125431031S_8307.jpg","01","60",,"3",,"1","208307"
,"20하7089","20181115125516328","C:\Img\2018\11\15\125516328S_7089.jpg","01","73",,"3",,"1","207089"
,"14가7137","20181115132154234","C:\Img\2018\11\15\132154234S_7137.jpg","01","68",,"5",,"1","147137"
,"16나5241","20181115132310265","C:\Img\2018\11\15\132310265S_5241.jpg","01","69",,"4",,"1","165241"
,"46하4239","20181115134501781","C:\Img\2018\11\15\134501781S_4239.jpg","01","70",,"4",,"1","464239"
,"04호5345","20181115140923656","C:\Img\2018\11\15\140923656S_5345.jpg","01","67",,"4",,"1","045345"
,"63호2700","20181115141535687","C:\Img\2018\11\15\141535687S_2700.jpg","01","53",,"3",,"1","632700"
,"71하9919","20181115142856921","C:\Img\2018\11\15\142856921S_9919.jpg","01","73",,"3",,"1","719919"
,"65하8913","20181115143028468","C:\Img\2018\11\15\143028468S_8913.jpg","01","77",,"3",,"1","658913"
,"14허5545","20181115144139203","C:\Img\2018\11\15\144139203S_5545.jpg","01","66",,"4",,"1","145545"
,"XXXX5886","20181115150251312","C:\Img\2018\11\15\150251312S_5886.jpg","01","150",,"4","1","1","5886"
,"72호1222","20181115153636437","C:\Img\2018\11\15\153636437S_1222.jpg","01","68",,"4",,"1","721222"
,"63로8146","20181115154041734","C:\Img\2018\11\15\154041734S_8146.jpg","01","63",,"4",,"1","638146"
,"01고0279","20181115160144953","C:\Img\2018\11\15\160144953S_0279.jpg","01","54",,"3",,"1","010279"
,"18하8675","20181115162504109","C:\Img\2018\11\15\162504109S_8675.jpg","01","71",,"11",,"1","188675"
,"07노7269","20181115170504187","C:\Img\2018\11\15\170504187S_7269.jpg","01","56",,"3",,"1","077269"
,"13소9704","20181115170932468","C:\Img\2018\11\15\170932468S_9704.jpg","01","67",,"4",,"1","139704"
,"서울89자8284","20181115171603734","C:\Img\2018\11\15\171603734S_8284.jpg","01","84",,"4",,"1","898284"
,"66조3422","20181115171711015","C:\Img\2018\11\15\171711015S_3422.jpg","01","55",,"5",,"1","663422"
,"37더2877","20181115171943031","C:\Img\2018\11\15\171943031S_2877.jpg","01","61",,"3",,"1","372877"
,"14허8383","20181115172245968","C:\Img\2018\11\15\172245968S_8383.jpg","01","74",,"4",,"1","148383"
,"07도0507","20181115172504093","C:\Img\2018\11\15\172504093S_0507.jpg","01","68",,"3",,"1","070507"
,"46주8840","20181115172815531","C:\Img\2018\11\15\172815531S_8840.jpg","01","50",,"5",,"1","468840"
,"36마3366","20181115173334718","C:\Img\2018\11\15\173334718S_3366.jpg","01","65",,"9",,"1","363366"
,"19도2992","20181115173811156","C:\Img\2018\11\15\173811156S_2992.jpg","01","67",,"3",,"1","192992"
,"15무0234","20181115174511250","C:\Img\2018\11\15\174511250S_0234.jpg","01","53",,"3",,"1","150234"
,"67수6782","20181115180248562","C:\Img\2018\11\15\180248562S_6782.jpg","01","55",,"4",,"1","676782"
,"03서1310","20181115180940031","C:\Img\2018\11\15\180940031S_1310.jpg","01","57",,"3",,"1","031310"
,"27호2039","20181115181147437","C:\Img\2018\11\15\181147437S_2039.jpg","01","50",,"5",,"1","272039"
,"29오7323","20181115183904171","C:\Img\2018\11\15\183904171S_7323.jpg","01","57",,"4",,"1","297323"
,"55나6209","20181115184118062","C:\Img\2018\11\15\184118062S_6209.jpg","01","75",,"5",,"1","556209"
,"07나0112","20181115184209296","C:\Img\2018\11\15\184209296S_0112.jpg","01","73",,"3",,"1","070112"
,"63호2284","20181115184855296","C:\Img\2018\11\15\184855296S_2284.jpg","01","63",,"4",,"1","632284"
,"64노4405","20181115184922656","C:\Img\2018\11\15\184922656S_4405.jpg","01","61",,"3",,"1","644405"
,"11노3534","20181115185731265","C:\Img\2018\11\15\185731265S_3534.jpg","01","64",,"4",,"1","113534"
,"35누7523","20181115185837296","C:\Img\2018\11\15\185837296S_7523.jpg","01","83",,"4",,"1","357523"
,"06구8712","20181115190234078","C:\Img\2018\11\15\190234078S_8712.jpg","01","56",,"8",,"1","068712"
,"12구4312","20181115190905015","C:\Img\2018\11\15\190905015S_4312.jpg","01","73",,"7",,"1","124312"
,"42소5952","20181115191042625","C:\Img\2018\11\15\191042625S_5952.jpg","01","85",,"5",,"1","425952"
,"14가7137","20181115191102515","C:\Img\2018\11\15\191102515S_7137.jpg","01","60",,"7",,"1","147137"
,"XXXX5241","20181115192158593","C:\Img\2018\11\15\192158593S_5241.jpg","01","146",,"7","1","1","5241"
,"24조1284","20181115193334921","C:\Img\2018\11\15\193334921S_1284.jpg","01","62",,"6",,"1","241284"
,"66하2424","20181115200217578","C:\Img\2018\11\15\200217578S_2424.jpg","01","55",,"6",,"1","662424"
,"61고5104","20181115201522234","C:\Img\2018\11\15\201522234S_5104.jpg","01","100",,"6",,"1","615104"
,"37소6600","20181115203942421","C:\Img\2018\11\15\203942421S_6600.jpg","01","61",,"6",,"1","376600"
,"07라3663","20181115211005625","C:\Img\2018\11\15\211005625S_3663.jpg","01","102",,"6",,"1","073663"
,"49저0471","20181115234058625","C:\Img\2018\11\15\234058625S_0471.jpg","01","73",,"6",,"1","490471"
,"68하3996","20181116063205109","C:\Img\2018\11\16\063205109S_3996.jpg","01","83",,"6",,"1","683996"
,"71하9919","20181116084905718","C:\Img\2018\11\16\084905718S_9919.jpg","01","88",,"2",,"1","719919"
,"24조1284","20181116090859843","C:\Img\2018\11\16\090859843S_1284.jpg","01","64",,"4",,"1","241284"
,"경기51러9101","20181116092120578","C:\Img\2018\11\16\092120578S_9101.jpg","01","128",,"5",,"1","519101"
,"51가1768","20181116092405312","C:\Img\2018\11\16\092405312S_1768.jpg","01","75",,"4",,"1","511768"
,"40너3690","20181116093628140","C:\Img\2018\11\16\093628140S_3690.jpg","01","82",,"3",,"1","403690"
,"66조3422","20181116103032593","C:\Img\2018\11\16\103032593S_3422.jpg","01","69",,"4",,"1","663422"
,"12라0587","20181116103633171","C:\Img\2018\11\16\103633171S_0587.jpg","01","76",,"5",,"1","120587"
,"35우2622","20181116104547015","C:\Img\2018\11\16\104547015S_2622.jpg","01","56",,"3",,"1","352622"
,"03서1310","20181116104903375","C:\Img\2018\11\16\104903375S_1310.jpg","01","64",,"3",,"1","031310"
,"37더2877","20181116104934203","C:\Img\2018\11\16\104934203S_2877.jpg","01","79",,"3",,"1","372877"
,"52하1048","20181116104952015","C:\Img\2018\11\16\104952015S_1048.jpg","01","70",,"4",,"1","521048"
,"07나0112","20181116105507453","C:\Img\2018\11\16\105507453S_0112.jpg","01","63",,"3",,"1","070112"
,"42무1452","20181116110113031","C:\Img\2018\11\16\110113031S_1452.jpg","01","57",,"4",,"1","421452"
,"37나9561","20181116110441765","C:\Img\2018\11\16\110441765S_9561.jpg","01","50",,"4",,"1","379561"
,"15무0234","20181116110711031","C:\Img\2018\11\16\110711031S_0234.jpg","01","48",,"3",,"1","150234"
,"14허5545","20181116111106421","C:\Img\2018\11\16\111106421S_5545.jpg","01","64",,"4",,"1","145545"
,"89보0353","20181116112519062","C:\Img\2018\11\16\112519062S_0353.jpg","01","69",,"6",,"1","890353"
,"39보8578","20181116112722906","C:\Img\2018\11\16\112722906S_8578.jpg","01","62",,"3",,"1","398578"
,"19도2992","20181116114945703","C:\Img\2018\11\16\114945703S_2992.jpg","01","58",,"3",,"1","192992"
,"29호5051","20181116115529609","C:\Img\2018\11\16\115529609S_5051.jpg","01","68",,"4",,"1","295051"
,"29오7323","20181116120028859","C:\Img\2018\11\16\120028859S_7323.jpg","01","59",,"4",,"1","297323"
,"06구8712","20181116120220937","C:\Img\2018\11\16\120220937S_8712.jpg","01","55",,"5",,"1","068712"
,"42서0801","20181116120230375","C:\Img\2018\11\16\120230375S_0801.jpg","01","75",,"3",,"1","420801"
,"37소6600","20181116122439750","C:\Img\2018\11\16\122439750S_6600.jpg","01","63",,"4",,"1","376600"
,"64노4405","20181116122648468","C:\Img\2018\11\16\122648468S_4405.jpg","01","52",,"3",,"1","644405"
,"63라0270","20181116132437843","C:\Img\2018\11\16\132437843S_0270.jpg","01","83",,"4",,"1","630270"
,"XXXX7523","20181116132625187","C:\Img\2018\11\16\132625187S_7523.jpg","01","164",,"5","1","1","7523"
,"67하4727","20181116135054531","C:\Img\2018\11\16\135054531S_4727.jpg","01","84",,"3",,"1","674727"
,"46하4818","20181116140705937","C:\Img\2018\11\16\140705937S_4818.jpg","01","64",,"5",,"1","464818"
,"07라3663","20181116141527984","C:\Img\2018\11\16\141527984S_3663.jpg","01","83",,"4",,"1","073663"
,"56로9542","20181116143420062","C:\Img\2018\11\16\143420062S_9542.jpg","01","62",,"5",,"1","569542"
,"40호4453","20181116145512015","C:\Img\2018\11\16\145512015S_4453.jpg","01","66",,"6",,"1","404453"
,"52부1095","20181116145925078","C:\Img\2018\11\16\145925078S_1095.jpg","01","57",,"4",,"1","521095"
,"19도2992","20181116150657671","C:\Img\2018\11\16\150657671S_2992.jpg","01","57",,"3",,"1","192992"
,"76나5241","20181116151049328","C:\Img\2018\11\16\151049328S_5241.jpg","01","67",,"4",,"1","765241"
,"67호3682","20181116155123125","C:\Img\2018\11\16\155123125S_3682.jpg","01","66",,"4",,"1","673682"
,"01우1448","20181116160335046","C:\Img\2018\11\16\160335046S_1448.jpg","01","87",,"5",,"1","011448"
,"62부6814","20181116162546203","C:\Img\2018\11\16\162546203S_6814.jpg","01","82",,"6",,"1","626814"
,"51오4696","20181116163727031","C:\Img\2018\11\16\163727031S_4696.jpg","01","55",,"4",,"1","514696"
,"61고5104","20181116164610703","C:\Img\2018\11\16\164610703S_5104.jpg","01","68",,"3",,"1","615104"
,"40호1920","20181116170055906","C:\Img\2018\11\16\170055906S_1920.jpg","01","80",,"12",,"1","401920"
,"63하6915","20181116170259593","C:\Img\2018\11\16\170259593S_6915.jpg","01","70",,"4",,"1","636915"
,"66조3422","20181116170935046","C:\Img\2018\11\16\170935046S_3422.jpg","01","67",,"4",,"1","663422"
,"51가1768","20181116171024453","C:\Img\2018\11\16\171024453S_1768.jpg","01","75",,"4",,"1","511768"
,"07도0507","20181116171305921","C:\Img\2018\11\16\171305921S_0507.jpg","01","47",,"3",,"1","070507"
,"27호2039","20181116171712953","C:\Img\2018\11\16\171712953S_2039.jpg","01","72",,"5",,"1","272039"
,"37더2877","20181116171908109","C:\Img\2018\11\16\171908109S_2877.jpg","01","59",,"3",,"1","372877"
,"미인식","20181116172126250","C:\Img\2018\11\16\172126250S_XXXX.jpg","01","0",,"4","1","1",
,"13소9704","20181116173306390","C:\Img\2018\11\16\173306390S_9704.jpg","01","83",,"4",,"1","139704"
,"69호5403","20181116173327359","C:\Img\2018\11\16\173327359S_5403.jpg","01","91",,"3",,"1","695403"
,"39보8578","20181116173956312","C:\Img\2018\11\16\173956312S_8578.jpg","01","61",,"3",,"1","398578"
,"40하6494","20181116181003375","C:\Img\2018\11\16\181003375S_6494.jpg","01","81",,"4",,"1","406494"
,"52하8900","20181116181947765","C:\Img\2018\11\16\181947765S_8900.jpg","01","64",,"4",,"1","528900"
,"11노3534","20181116185511218","C:\Img\2018\11\16\185511218S_3534.jpg","01","63",,"4",,"1","113534"
,"06구8712","20181116185532156","C:\Img\2018\11\16\185532156S_8712.jpg","01","61",,"5",,"1","068712"
,"36마3366","20181116185939656","C:\Img\2018\11\16\185939656S_3366.jpg","01","79",,"8",,"1","363366"
,"14가7137","20181116190413671","C:\Img\2018\11\16\190413671S_7137.jpg","01","63",,"8",,"1","147137"
,"20하9068","20181116191404593","C:\Img\2018\11\16\191404593S_9068.jpg","01","64",,"12",,"1","209068"
,"51루7716","20181116192308531","C:\Img\2018\11\16\192308531S_7716.jpg","01","92",,"5",,"1","517716"
,"07라3663","20181116192602562","C:\Img\2018\11\16\192602562S_3663.jpg","01","74",,"6",,"1","073663"
,"03서1310","20181116193836921","C:\Img\2018\11\16\193836921S_1310.jpg","01","76",,"5",,"1","031310"
,"12구4312","20181116200119921","C:\Img\2018\11\16\200119921S_4312.jpg","01","54",,"6",,"1","124312"
,"24나2117","20181116222250203","C:\Img\2018\11\16\222250203S_2117.jpg","01","82",,"7",,"1","242117"
,"89수9189","20181117100919578","C:\Img\2018\11\17\100919578S_9189.jpg","01","109",,"4",,"1","899189"
,"07라3663","20181117110203234","C:\Img\2018\11\17\110203234S_3663.jpg","01","235",,"4",,"1","073663"
,"76허2704","20181117110637640","C:\Img\2018\11\17\110637640S_2704.jpg","01","106",,"3",,"1","762704"
,"69호1203","20181117112240984","C:\Img\2018\11\17\112240984S_1203.jpg","01","79",,"4",,"1","691203"
,"XXXX5345","20181117112617890","C:\Img\2018\11\17\112617890S_5345.jpg","01","257",,"4","1","1","5345"
,"13소9704","20181117130119906","C:\Img\2018\11\17\130119906S_9704.jpg","01","67",,"4",,"1","139704"
,"69부1462","20181117130430265","C:\Img\2018\11\17\130430265S_1462.jpg","01","50",,"4",,"1","691462"
,"20하8327","20181117145314218","C:\Img\2018\11\17\145314218S_8327.jpg","01","67",,"4",,"1","208327"
,"65호8922","20181117153504656","C:\Img\2018\11\17\153504656S_8922.jpg","01","80",,"14",,"1","658922"
,"07라3663","20181117154649812","C:\Img\2018\11\17\154649812S_3663.jpg","01","154",,"4",,"1","073663"
,"20하7087","20181117163335406","C:\Img\2018\11\17\163335406S_7087.jpg","01","68",,"4",,"1","207087"
,"01우5099","20181117163515421","C:\Img\2018\11\17\163515421S_5099.jpg","01","86",,"4",,"1","015099"
,"55오9956","20181117164009781","C:\Img\2018\11\17\164009781S_9956.jpg","01","59",,"4",,"1","559956"
,"XXXX2222","20181117172308859","C:\Img\2018\11\17\172308859S_2222.jpg","01","242",,"3","1","1","2222"
,"07라3663","20181117172329781","C:\Img\2018\11\17\172329781S_3663.jpg","01","115",,"4",,"1","073663"
,"03서1310","20181117172554265","C:\Img\2018\11\17\172554265S_1310.jpg","01","52",,"3",,"1","031310"
,"37소6600","20181117172850484","C:\Img\2018\11\17\172850484S_6600.jpg","01","61",,"4",,"1","376600"
,"29호3332","20181117175314281","C:\Img\2018\11\17\175314281S_3332.jpg","01","90",,"16",,"1","293332"
,"61고5104","20181117181242859","C:\Img\2018\11\17\181242859S_5104.jpg","01","84",,"3",,"1","615104"
,"62부6814","20181117181703562","C:\Img\2018\11\17\181703562S_6814.jpg","01","70",,"6",,"1","626814"
,"20하7089","20181117183011921","C:\Img\2018\11\17\183011921S_7089.jpg","01","88",,"4",,"1","207089"
,"20하8327","20181117200455062","C:\Img\2018\11\17\200455062S_8327.jpg","01","68",,"6",,"1","208327"
,"33허9904","20181117200458984","C:\Img\2018\11\17\200458984S_9904.jpg","01","73",,"6",,"1","339904"
,"37더2877","20181117200640750","C:\Img\2018\11\17\200640750S_2877.jpg","01","86",,"5",,"1","372877"
,"69호1203","20181117210419765","C:\Img\2018\11\17\210419765S_1203.jpg","01","81",,"7",,"1","691203"
,"29호3961","20181117221157750","C:\Img\2018\11\17\221157750S_3961.jpg","01","95",,"5",,"1","293961"
,"24조1284","20181117223330359","C:\Img\2018\11\17\223330359S_1284.jpg","01","65",,"6",,"1","241284"
,"07라3663","20181117225700116","C:\Img\2018\11\17\225700116S_3663.jpg","01","80",,"7",,"1","073663"
,"20호1933","20181117234155553","C:\Img\2018\11\17\234155553S_1933.jpg","01","57",,"7",,"1","201933"
,"03조1303","20181118095202602","C:\Img\2018\11\18\095202602S_1303.jpg","01","59",,"8",,"1","031303"
,"07라3663","20181118095306087","C:\Img\2018\11\18\095306087S_3663.jpg","01","180",,"4",,"1","073663"
,"03서1310","20181118101302098","C:\Img\2018\11\18\101302098S_1310.jpg","01","58",,"3",,"1","031310"
,"09서5807","20181118111306889","C:\Img\2018\11\18\111306889S_5807.jpg","01","99",,"4",,"1","095807"
,"38우0537","20181118111513311","C:\Img\2018\11\18\111513311S_0537.jpg","01","73",,"3",,"1","380537"
,"32우7715","20181118111554831","C:\Img\2018\11\18\111554831S_7715.jpg","01","55",,"3",,"1","327715"
,"51루7716","20181118141450496","C:\Img\2018\11\18\141450496S_7716.jpg","01","108",,"3",,"1","517716"
,"03서1310","20181118154333855","C:\Img\2018\11\18\154333855S_1310.jpg","01","93",,"3",,"1","031310"
,"28호9777","20181118172942277","C:\Img\2018\11\18\172942277S_9777.jpg","01","59",,"3",,"1","289777"
,"37로0451","20181118181048808","C:\Img\2018\11\18\181048808S_0451.jpg","01","60",,"4",,"1","370451"
,"43더0538","20181118185733043","C:\Img\2018\11\18\185733043S_0538.jpg","01","119",,"3",,"1","430538"
,"58가6322","20181118193139980","C:\Img\2018\11\18\193139980S_6322.jpg","01","104",,"6",,"1","586322"
,"28호9777","20181118193206746","C:\Img\2018\11\18\193206746S_9777.jpg","01","71",,"4",,"1","289777"
,"61고4615","20181118193312449","C:\Img\2018\11\18\193312449S_4615.jpg","01","69",,"6",,"1","614615"
,"57도9176","20181118200940605","C:\Img\2018\11\18\200940605S_9176.jpg","01","70",,"6",,"1","579176"
,"51루7716","20181118202432027","C:\Img\2018\11\18\202432027S_7716.jpg","01","84",,"5",,"1","517716"
,"07소8061","20181118220446746","C:\Img\2018\11\18\220446746S_8061.jpg","01","119",,"5",,"1","078061"
,"43더0538","20181118220454808","C:\Img\2018\11\18\220454808S_0538.jpg","01","123",,"6",,"1","430538"
,"51루7716","20181118220822043","C:\Img\2018\11\18\220822043S_7716.jpg","01","90",,"5",,"1","517716"
,"08허5566","20181119080629125","C:\Img\2018\11\19\080629125S_5566.jpg","01","82",,"3",,"1","085566"
,"40호4453","20181119091330671","C:\Img\2018\11\19\091330671S_4453.jpg","01","99",,"3",,"1","404453"
,"67호3682","20181119091634281","C:\Img\2018\11\19\091634281S_3682.jpg","01","52",,"4",,"1","673682"
,"10허5004","20181119091641000","C:\Img\2018\11\19\091641000S_5004.jpg","01","69",,"4",,"1","105004"
,"37소6600","20181119094830531","C:\Img\2018\11\19\094830531S_6600.jpg","01","56",,"4",,"1","376600"
,"07나0112","20181119100901203","C:\Img\2018\11\19\100901203S_0112.jpg","01","65",,"3",,"1","070112"
,"36마3366","20181119101329734","C:\Img\2018\11\19\101329734S_3366.jpg","01","68",,"9",,"1","363366"
,"63하6519","20181119102426984","C:\Img\2018\11\19\102426984S_6519.jpg","01","68",,"4",,"1","636519"
,"05저8441","20181119102802437","C:\Img\2018\11\19\102802437S_8441.jpg","01","78",,"5",,"1","058441"
,"44하1597","20181119103145781","C:\Img\2018\11\19\103145781S_1597.jpg","01","82",,"4",,"1","441597"
,"52호3994","20181119104307546","C:\Img\2018\11\19\104307546S_3994.jpg","01","84",,"3",,"1","523994"
,"24나2117","20181119105059984","C:\Img\2018\11\19\105059984S_2117.jpg","01","84",,"4",,"1","242117"
,"34호7478","20181119110729859","C:\Img\2018\11\19\110729859S_7478.jpg","01","82",,"2",,"1","347478"
,"55나6209","20181119111019062","C:\Img\2018\11\19\111019062S_6209.jpg","01","71",,"4",,"1","556209"
,"37나9561","20181119112610500","C:\Img\2018\11\19\112610500S_9561.jpg","01","54",,"4",,"1","379561"
,"35우2622","20181119112638000","C:\Img\2018\11\19\112638000S_2622.jpg","01","83",,"2",,"1","352622"
,"39보8578","20181119113129484","C:\Img\2018\11\19\113129484S_8578.jpg","01","66",,"3",,"1","398578"
,"67하1962","20181119114839328","C:\Img\2018\11\19\114839328S_1962.jpg","01","68",,"3",,"1","671962"
,"62부6814","20181119115126453","C:\Img\2018\11\19\115126453S_6814.jpg","01","80",,"3",,"1","626814"
,"42서0801","20181119120308953","C:\Img\2018\11\19\120308953S_0801.jpg","01","73",,"2",,"1","420801"
,"24조1284","20181119121058781","C:\Img\2018\11\19\121058781S_1284.jpg","01","65",,"4",,"1","241284"
,"13소9704","20181119121129562","C:\Img\2018\11\19\121129562S_9704.jpg","01","71",,"6",,"1","139704"
,"12라0587","20181119122723328","C:\Img\2018\11\19\122723328S_0587.jpg","01","71",,"5",,"1","120587"
,"37더2877","20181119123512000","C:\Img\2018\11\19\123512000S_2877.jpg","01","76",,"3",,"1","372877"
,"96로9053","20181119124550937","C:\Img\2018\11\19\124550937S_9053.jpg","01","67",,"3",,"1","969053"
,"20하8308","20181119125135015","C:\Img\2018\11\19\125135015S_8308.jpg","01","90",,"4",,"1","208308"
,"20하9068","20181119125924281","C:\Img\2018\11\19\125924281S_9068.jpg","01","59",,"8",,"1","209068"
,"29호3849","20181119125940671","C:\Img\2018\11\19\125940671S_3849.jpg","01","123",,"3",,"1","293849"
,"70호3380","20181119130516468","C:\Img\2018\11\19\130516468S_3380.jpg","01","110",,"5",,"1","703380"
,"07라3663","20181119131349500","C:\Img\2018\11\19\131349500S_3663.jpg","01","119",,"4",,"1","073663"
,"01고0279","20181119134620250","C:\Img\2018\11\19\134620250S_0279.jpg","01","50",,"3",,"1","010279"
,"02구5049","20181119140019187","C:\Img\2018\11\19\140019187S_5049.jpg","01","54",,"4",,"1","025049"
,"63라0270","20181119140722921","C:\Img\2018\11\19\140722921S_0270.jpg","01","104",,"5",,"1","630270"
,"46하4818","20181119142657125","C:\Img\2018\11\19\142657125S_4818.jpg","01","77",,"4",,"1","464818"
,"46부1157","20181119155133593","C:\Img\2018\11\19\155133593S_1157.jpg","01","53",,"3",,"1","461157"
,"66조0504","20181119160443781","C:\Img\2018\11\19\160443781S_0504.jpg","01","85",,"4",,"1","660504"
